Date,Open,High,Low,Close,Adj Close,Volume,smoothed_price,RSI,%K,%R,MACD,Signal Line,PROC,OBV,Label
2001-11-13,6.62316,6.706746000000001,6.609228999999999,6.694805000000001,5.153475,1343533.0,5.14846912113596,28.80799925446412,0.0,-100.0,-0.0670210316023292,-0.050641822283352525,-0.06713628869778937,-155306642.0,1.0
2001-11-14,6.694805000000001,6.76645,6.694805000000001,6.696795,5.155007,386406.0,5.15340759441836,30.065733901636037,1.6483613864510778,-98.35163861354893,-0.07256793181251098,-0.05502704418918422,-0.06197821763688464,-154920236.0,1.0
2001-11-15,6.696795,6.726647,6.666942999999999,6.7027660000000004,5.159603,1102162.0,5.154985463549272,36.53286590290846,2.1750218338279375,-97.82497816617206,-0.07596093892044387,-0.059213823135436154,-0.03563352644344663,-153818074.0,1.0
2001-11-16,7.204279,7.204279,6.764460000000001,6.784361,5.2224129999999995,5002028.0,5.159540823559327,35.476205598654985,3.695507844903306,-96.3044921550967,-0.0773902355549696,-0.06284910561934284,-0.03768631312110874,-148816046.0,1.0
2001-11-19,6.796302000000001,6.981383999999999,6.786351,6.975414,5.3694809999999995,5002028.0,5.221566408275136,36.96843302215848,24.39837955668483,-75.60162044331517,-0.07268020495733918,-0.06481532548694212,-0.03432316996084998,-143814018.0,1.0
2001-11-20,7.005266000000001,7.070939999999999,6.945562,7.041088,5.4200349999999995,1876563.0,5.367489287983173,50.311013667982714,73.104452578827,-26.89554742117301,-0.05652117400006684,-0.06315649518956706,0.0009433800485739281,-141937455.0,1.0
2001-11-21,7.060989,7.06497,6.945562,7.001285,5.389396,2512606.0,5.419327457053519,52.909793910822934,90.40697328788973,-9.593026712110278,-0.039081610059269245,-0.05834151816350751,0.00930113680632452,-139424849.0,1.0
2001-11-22,7.009246000000001,7.025167,6.947552000000001,6.989345,5.380205,2109804.0,5.389799035576135,46.398730438691274,89.09820464732853,-10.901795352671476,-0.027328303157303502,-0.05213887516226671,-0.010695356111574444,-141534653.0,1.0
2001-11-23,6.967453,7.015216000000001,6.92168,6.961483,5.358757,1990269.0,5.380334186415783,47.64808320626937,85.60381370370513,-14.396186296294864,-0.018563468871892752,-0.04542379390419192,-0.006840291360270185,-143524922.0,1.0
2001-11-26,6.965463000000001,6.965463000000001,6.865956,6.887848,5.302075,1558182.0,5.359047542947605,50.784147984213,77.7448554788948,-22.25514452110519,-0.013182963781103396,-0.03897562787957421,0.002167758599788196,-145083104.0,1.0
2001-11-27,6.881877,6.979394,6.881877,6.965463000000001,5.36182,1291110.0,5.302842151483127,44.63058856341679,56.99401121409605,-43.00598878590395,-0.013300856105645131,-0.033840673524788395,-0.01512825029379144,-146374214.0,1.0
2001-11-28,6.975414,7.0430779999999995,6.945562,6.975414,5.3694809999999995,1896165.0,5.361025846507448,63.9116295309996,78.4752385971181,-21.524761402881886,-0.008600210818309861,-0.028792580983492688,0.033287056932750844,-144478049.0,1.0
2001-11-29,6.967453,7.005266000000001,6.927650999999999,6.931630999999999,5.3357790000000005,1530641.0,5.369367148955158,67.08942081870364,81.55481981785226,-18.445180182147737,-0.004153957924217799,-0.02386485637163771,0.039967887097574095,-142947408.0,1.0
2001-11-30,6.931630999999999,7.055019000000001,6.925660000000001,7.033128,5.413907,2045577.0,5.336231273971871,59.27150225128169,69.32116458585197,-30.678835414148033,-0.003266405565129915,-0.019745166210336153,0.020178994751202647,-144992985.0,1.0
2001-12-03,7.035117999999999,7.218210000000001,7.033128,7.198309,5.541059,8058282.0,5.41286107427258,73.45421015497061,97.56829643454995,-2.431703565450054,0.003579112752334801,-0.015080310417801964,0.051353508570385224,-136934703.0,1.0
2001-12-04,7.214230000000001,7.218210000000001,7.126664,7.206269,5.547187,3464588.0,5.539332778494562,78.16283307558089,100.00000000000001,-0.0,0.01899053384780025,-0.008266141564681521,0.07488737830366766,-133470115.0,-1.0
2001-12-05,7.36349,7.36349,7.156516000000001,7.164476,5.515015,7551432.0,5.5470812406751575,78.35774243034753,99.99999999999999,-0.0,0.03146670366808202,-0.00031957251812881303,0.07606147095823679,-125918683.0,1.0
2001-12-06,7.144575,7.2241800000000005,7.124674000000001,7.176417,5.524207,3201907.0,5.515446781044334,74.7701432212384,90.28171484611543,-9.718285153884569,0.038359339041991625,0.007416209793895275,0.06898016115307792,-129120590.0,-1.0
2001-12-07,7.184378,7.204279,7.124674000000001,7.136614,5.493568,1963788.0,5.524089041161994,72.74490269268922,90.58619175610897,-9.41380824389102,0.044011819540427766,0.014735331743201774,0.05793714169897763,-127156802.0,1.0
2001-12-10,7.164476,7.180397,7.106762,7.162486,5.513483,2091097.0,5.493978974493723,61.51537026352244,78.25808049108667,-21.741919508913327,0.04553689929027538,0.020895645252616495,0.023565894540998396,-129247899.0,1.0
2001-12-11,7.164476,7.164476,7.086861,7.0928320000000005,5.459866000000001,1798885.0,5.51322037275326,59.08715582634545,86.13617990719128,-13.863820092808723,0.047747749675786544,0.026266066137250507,0.017325566030806098,-127449014.0,1.0
2001-12-12,7.084871000000001,7.184378,7.084871000000001,7.118703,5.47978,2327819.0,5.46058443179313,56.55745963137331,64.58519020515165,-35.41480979484836,0.04473688503313333,0.029960229916427075,0.01313321623863265,-129776833.0,1.0
2001-12-13,7.086861,7.158506,7.005266000000001,7.017207000000001,5.4016519999999995,1779002.0,5.4795215262184644,59.03009836039632,72.33869702012562,-27.66130297987438,0.04337877485378083,0.03264393890389783,0.01843516338689685,-127997831.0,-1.0
2001-12-14,6.969442999999999,7.06497,6.969442999999999,7.005266000000001,5.39246,1427668.0,5.402700535302063,53.60924569627761,40.88550450678413,-59.11449549321587,0.03569221318883464,0.03325359376088519,0.008145662453005178,-129425499.0,1.0
2001-12-17,6.987355,7.086861,6.975414,7.037108,5.416972,2217887.0,5.392597891718335,58.03347702663236,26.73304560004262,-73.26695439995738,0.02845732050803651,0.032294339110315456,0.016925968692110556,-131643386.0,1.0
2001-12-18,7.060989,7.156516000000001,6.985364,7.144575,5.499696,2422552.0,5.416643795704549,55.30201826476907,38.13731772878901,-61.86268227121099,0.02438284911875499,0.030712041112003364,0.010374497491619937,-129220834.0,1.0
2001-12-19,7.144575,7.2619929999999995,7.090841,7.156516000000001,5.508888,4833854.0,5.498577678464645,60.801921547263404,76.99617269621508,-23.00382730378492,0.027448768459938933,0.030059386581590478,0.024064387091620454,-124386980.0,1.0
2001-12-20,7.144575,7.144575,6.895808000000001,6.9177,5.325054,5709283.0,5.508749168590199,64.99826691721633,75.18692315786565,-24.813076842134357,0.030349436461367674,0.030117396557545917,0.03232953853777015,-118677697.0,1.0
2001-12-21,6.905759,7.158506,6.905759,7.138605,5.495101,4087687.0,5.327527507653623,43.7228694992104,0.0,-100.0,0.01781974827995292,0.02765786690202732,-0.015764965227825337,-122765384.0,1.0
2001-12-24,7.162486,7.413243,7.126664,7.248061999999999,5.579357,13692952.0,5.49284457529899,46.765197877517494,75.29686030396569,-24.70313969603432,0.020987653268730533,0.026323824175367966,-0.00839238317222145,-109072432.0,1.0
2001-12-25,7.2540320000000005,7.307766,7.154526,7.2639830000000005,5.5916120000000005,6121502.0,5.578192085613445,51.95380026095598,100.0,-0.0,0.03003880297711703,0.02706681993571778,0.005608507174937406,-102950930.0,1.0
2001-12-26,7.271942999999999,7.413243,7.184378,7.401302,5.697317,8446432.0,5.591431297038672,54.8847858075293,100.0,-0.0,0.037843956475135165,0.029222247243601257,0.013776674675836601,-94504498.0,1.0
2001-12-27,7.407272,7.530661,7.347567999999999,7.427174000000001,5.717233,11700115.0,5.6958912189155315,59.833171371744044,100.0,-0.0,0.051860820288828435,0.0337499618526467,0.031100544627969833,-82804383.0,1.0
2001-12-28,7.4231940000000005,7.482897,7.339608,7.4231940000000005,5.714169,6170101.0,5.716945626852087,62.895265519201175,100.0,-0.0,0.06393124105758474,0.03978621769363431,0.04058381974039316,-76634282.0,1.0
2001-12-31,7.496828,7.821219999999999,7.455036,7.67196,5.905663,26227103.0,5.714206388069717,61.85021369907211,99.29658157971487,-0.7034184202851369,0.07244104749995461,0.046317183654898376,0.036455284158374034,-102861385.0,1.0
2002-01-04,7.705792,7.721713,7.4530460000000005,7.4729470000000005,5.752467,14626976.0,5.9030849823058995,72.47862486014793,100.0,-0.0,0.0933499740534165,0.055723741734602004,0.08103538294113741,-88234409.0,-1.0
2002-01-07,7.393342,7.462996,7.299805,7.433144,5.7218279999999995,9518436.0,5.754495113939338,62.34258281705527,74.18331358543612,-25.816686414563875,0.09681447146573685,0.06394188768082898,0.050182043524270824,-97752845.0,1.0
2002-01-08,7.36349,7.480907000000001,7.260003,7.281894,5.6054010000000005,6676259.0,5.722267871973611,64.9424285266335,68.58400450076176,-31.415995499238235,0.09585468835315858,0.0703244478152949,0.05914955577927118,-104429104.0,1.0
2002-01-09,7.2639830000000005,7.399311999999999,7.234131,7.337617999999999,5.648295,5329705.0,5.60697464564621,59.12614919608054,48.552429652905744,-51.447570347094256,0.08481317995846105,0.07322219424392813,0.039753891951985476,-109758809.0,1.0
2002-01-10,7.359509,7.441105,7.234131,7.411253,5.7049769999999995,9454421.0,5.647738609684844,59.69978091490041,55.634948051830456,-44.365051948169544,0.07844771974394771,0.07426729934393206,0.042663838106459157,-100304388.0,1.0
2002-01-11,7.365480000000001,7.391350999999999,7.164476,7.1744270000000006,5.522676000000001,5946714.0,5.704206268806511,58.819424192740485,65.44589858388323,-34.55410141611676,0.07707108731500067,0.07482805693814579,0.037396687355571404,-94357674.0,1.0
2002-01-14,7.1047720000000005,7.244082000000001,7.051039,7.184378,5.530335,9405660.0,5.525120356662744,50.61329759913835,34.33068941177367,-65.66931058822632,0.06082817048524003,0.07202807964756464,0.002971852152189237,-103763334.0,1.0
2002-01-15,7.160496000000001,7.3734399999999996,7.146565,7.271942999999999,5.597741,9168942.0,5.530264783345395,58.74917279160953,9.121531523289152,-90.87846847671084,0.04781942158777319,0.06718634803560636,0.03805466520830076,-94594392.0,1.0
2002-01-16,7.260003,7.357519,7.045068,7.234131,5.568633999999999,7021809.0,5.596832413565127,54.905740130085796,18.97321919487987,-81.02678080512013,0.04239266948805298,0.06222761232609568,0.018931509319190434,-87572583.0,1.0
2002-01-17,7.204279,7.2619929999999995,6.905759,6.977403999999999,5.371013,12150100.0,5.569013699653009,49.54214750608877,11.613082286622745,-88.38691771337724,0.035438676625048515,0.05686982518588625,-0.0016454051455322292,-99722683.0,1.0
2002-01-18,6.925660000000001,7.339608,6.905759,7.2938350000000005,5.614592,16211021.0,5.373679135695202,40.80768755304163,0.0,-100.0,0.014004287637455981,0.048296717676200196,-0.03894390358668911,-115933704.0,1.0
2002-01-21,7.2241800000000005,7.283884,7.080891,7.138605,5.495101,7917025.0,5.611348039811567,46.79185735450857,44.89351706973811,-55.10648293026189,0.016010712689081608,0.04183951667877649,-0.014842835976783484,-108016679.0,1.0
2002-01-22,7.124674000000001,7.353539,7.124674000000001,7.252041999999999,5.582421,6776267.0,5.496666299429983,42.1956597461665,23.231168397960847,-76.76883160203916,0.008251838922005206,0.035121981127422236,-0.03853094673272158,-114792946.0,1.0
2002-01-23,7.2938350000000005,7.4928479999999995,7.204279,7.486878,5.763191,11726093.0,5.5812662885842235,45.54825189138185,39.211344985706646,-60.788655014293354,0.008827628251592223,0.029863110552256236,-0.02326484037451804,-103066853.0,1.0
2002-01-24,7.435134,7.536631,7.323687,7.421203,5.712637,13373883.0,5.760741332055417,45.20314623615836,100.0,-0.0,0.023495242980433595,0.02858953703789171,-0.024113434022574258,-89692970.0,1.0
2002-01-25,7.411253,7.476927000000001,7.323687,7.3833910000000005,5.6835309999999994,7005121.0,5.7132847385030034,48.509662795319,87.73928479746215,-12.260715202537847,0.030933500698502314,0.02905832977001383,-0.007161423308277624,-96698091.0,1.0
2002-01-28,7.36349,7.421203,7.025167,7.0629800000000005,5.436886,10887627.0,5.683931642545342,48.610715701967216,80.15572426541148,-19.84427573458852,0.03406711945309038,0.03006008770662914,-0.00669948179392854,-107585718.0,1.0
2002-01-29,7.005266000000001,7.204279,6.961483,7.096812,5.462929,5965432.0,5.440212539790458,44.47125598272964,17.189331513361722,-82.81066848663828,0.01669202487349608,0.02738647514000253,-0.029741904751654624,-113551150.0,1.0
2002-01-30,7.084871000000001,7.2202,7.005266000000001,7.080891,5.450673999999999,4230482.0,5.462623116406966,43.78716984351747,22.97924766307816,-77.02075233692184,0.004676574834691749,0.022844495078940374,-0.03277692295469186,-109320668.0,1.0
2002-01-31,7.164476,7.5625029999999995,7.164476,7.482897,5.760127,20515368.0,5.450834898248514,41.23345859709657,19.933685924085477,-80.06631407591452,-0.00573090427769074,0.017129415207614154,-0.04441833948810024,-129836036.0,1.0
2002-02-01,7.462996,7.558522999999999,7.3435880000000004,7.375430000000001,5.677402,8715515.0,5.755962293945078,57.34629175363101,98.76530486436567,-1.2346951356343285,0.010521044271337487,0.015807741020358822,0.041780435968958016,-121120521.0,-1.0
2002-02-04,7.399311999999999,7.592355,7.36349,7.546582000000001,5.809151,8296025.0,5.678459836685827,54.508508986511536,78.74204814023858,-21.257951859761427,0.01695162225036384,0.016036517266359827,0.02679709908045053,-129416546.0,1.0
2002-02-05,7.548572,7.697832000000001,7.488867999999999,7.5426009999999994,5.8060849999999995,5625620.0,5.807391206341846,56.17160360083742,100.0,-0.0,0.03208176699566234,0.01924556721222033,0.037621064419649984,-123790926.0,-1.0
2002-02-06,7.534641000000001,7.5843940000000005,7.381400999999999,7.399311999999999,5.695786,4858239.0,5.806102588439633,57.05899990260186,99.7028863180378,-0.29711368196218696,0.04346746909170829,0.024089947588117923,0.04257286865740628,-128649165.0,-1.0
2002-02-07,7.399311999999999,7.546582000000001,7.387371000000001,7.445085000000001,5.73102,3360665.0,5.6972714442167485,60.157752093319516,70.0092156335325,-29.9907843664675,0.043210848470071284,0.027914127764508596,0.06021801829812508,-132009830.0,1.0
2002-02-08,7.482897,7.602305,7.478917,7.4928479999999995,5.767787,6315815.0,5.7305655661046,54.29315832239634,79.07676909478239,-20.92323090521761,0.04517330245306095,0.03136596270221907,0.02124579075245464,-125694015.0,-1.0
2002-02-26,7.560513,7.662008999999999,7.4530460000000005,7.51673,5.7861709999999995,7444725.0,5.767285802813784,60.32506386978418,89.0774145718378,-10.922585428162204,0.04912529180738279,0.034917828523251815,0.04923338777394295,-118249290.0,-1.0
2002-02-27,7.5326509999999995,7.5824039999999995,7.462996,7.548572,5.810683,4165958.0,5.785916705452468,58.222003552318334,94.15148459166483,-5.8485154083351745,0.053147973229298984,0.03856385746446125,0.03666738089290444,-114083332.0,-1.0
2002-02-28,7.5625029999999995,7.6540490000000005,7.51872,7.5625029999999995,5.821406,6284496.0,5.810349514805014,52.276676960531844,100.00000000000001,-0.0,0.05764302781613839,0.042379691534796676,0.008611423407184439,-107798836.0,-1.0
2002-03-01,7.552552,7.592355,7.4032919999999995,7.441105,5.727956,3729123.0,5.821257121284453,55.127197333990885,100.00000000000001,-0.0,0.061378016082635156,0.04617935644436437,0.018898477447448266,-104069713.0,-1.0
2002-03-04,7.433144,7.578424000000001,7.387371000000001,7.570463,5.827534,2625378.0,5.729212326115487,52.02937845743129,75.8440876371794,-24.155912362820594,0.056262219627436494,0.0481959290809788,0.007966437040025354,-106695091.0,1.0
2002-03-05,7.574444000000001,7.781417,7.534641000000001,7.679921,5.91179,11149443.0,5.826210070716846,69.91920452615327,99.99999999999999,-0.0,0.05935066391560895,0.05042687604790483,0.07095265637199819,-95545648.0,-1.0
2002-03-06,7.721713,7.777437,7.566483,7.634148,5.876556,9356231.0,5.910637641929274,71.72876443276779,100.0,-0.0,0.06782898732738385,0.05390729830380064,0.08201454062915274,-86189417.0,-1.0
2002-03-07,7.602305,7.681911,7.572453,7.662008999999999,5.898003,6841765.0,5.877014918995023,70.24109126911148,85.51854562541155,-14.481454374588454,0.07101641395635738,0.057329121434311986,0.0781861914187588,-93031182.0,-1.0
2002-03-08,7.67196,7.916746000000001,7.67196,7.886894,6.0711129999999995,17750984.0,5.897720389524182,59.22498788370118,94.43648268121616,-5.563517318783838,0.07435610011578397,0.060734517170606385,0.024628044511032482,-75280198.0,-1.0
2002-03-11,7.898835000000001,7.898835000000001,7.775447,7.851072,6.043538,8846647.0,6.068778219219507,72.64308959181659,100.0,-0.0,0.08977093921791557,0.06654180158006823,0.06873666341919311,-66433551.0,-1.0
2002-03-12,7.851072,7.851072,7.662008999999999,7.662008999999999,5.898003,8668694.0,6.043877866725389,65.60222596781358,93.2974701487118,-6.702529851288208,0.09883870880873946,0.07300118302580247,0.040721668642762186,-75102245.0,-1.0
2002-03-13,7.624197000000001,7.721713,7.600314999999999,7.610266,5.858172,3916317.0,5.899967246539992,55.21190079967352,54.56045917917335,-45.43954082082665,0.09333667016785796,0.07706828045421357,0.016166551773861233,-79018562.0,-1.0
2002-03-14,7.5843940000000005,7.701811999999999,7.572453,7.685891000000001,5.916386,3209705.0,5.8587347848734135,59.69301242387943,38.14354191286502,-61.85645808713498,0.08467309115481392,0.07858924259433364,0.028340468281630685,-82228267.0,-1.0
2002-03-15,7.566483,7.7416149999999995,7.5326509999999995,7.546582000000001,5.809151,5975923.0,5.915609710003095,60.802771701130766,54.892846329094816,-45.107153670905184,0.08145748235260619,0.07916289054598816,0.032290729730587595,-76252344.0,-1.0
2002-03-18,7.586384,7.721713,7.5426009999999994,7.5625029999999995,5.821406,3050183.0,5.810584496787142,52.34104944838263,23.96358772308371,-76.0364122769163,0.06963176064302168,0.07725666456539487,0.007507637986699581,-79302527.0,-1.0
2002-03-19,7.5824039999999995,7.737634,7.566483,7.711763,5.9363,3403813.0,5.821260285383627,51.927517809028856,27.107539696262194,-72.8924603037378,0.06042469958317476,0.07389027156895085,0.006108553187060512,-75898714.0,-1.0
2002-03-20,7.721713,7.861022999999999,7.701811999999999,7.755546000000001,5.9700050000000005,7552929.0,5.934750957546908,56.18375018558426,60.529822224653564,-39.470177775346436,0.061575976593947424,0.07142741257395017,0.02141032005474257,-68345785.0,-1.0
2002-03-21,7.821219999999999,7.872963,7.693852000000001,7.745595,5.962344,7555884.0,5.969530294298712,57.199505721979506,70.77211612345525,-29.227883876544745,0.06455067374675938,0.07005206480851202,0.02547098846950488,-60789901.0,-1.0
2002-03-22,7.745595,7.761516,7.646088000000001,7.669969999999999,5.90413,4006145.0,5.96244076549517,62.34286881914086,58.81485702961181,-41.18514297038819,0.06558011025826183,0.06915767389846199,0.04070863953087536,-64796046.0,-1.0
2002-03-25,7.660019,7.7416149999999995,7.622207,7.717733,5.940898000000001,2168232.0,5.904915171030071,54.34682027069278,36.534844207004035,-63.465155792995965,0.061050360841188756,0.06753621128700735,0.013508798920383059,-66964278.0,-1.0
2002-03-26,7.701811999999999,7.721713,7.586384,7.602305,5.852044,3135012.0,5.940413480981133,51.738453266065406,50.283555684821074,-49.716444315178926,0.059637455273010787,0.06595646008420804,0.005037669513122098,-63829266.0,-1.0
